"GEO_ID","NAME","B27010_001E","B27010_001M","B27010_002E","B27010_002M","B27010_003E","B27010_003M","B27010_004E","B27010_004M","B27010_005E","B27010_005M","B27010_006E","B27010_006M","B27010_007E","B27010_007M","B27010_008E","B27010_008M","B27010_009E","B27010_009M","B27010_010E","B27010_010M","B27010_011E","B27010_011M","B27010_012E","B27010_012M","B27010_013E","B27010_013M","B27010_014E","B27010_014M","B27010_015E","B27010_015M","B27010_016E","B27010_016M","B27010_017E","B27010_017M","B27010_018E","B27010_018M","B27010_019E","B27010_019M","B27010_020E","B27010_020M","B27010_021E","B27010_021M","B27010_022E","B27010_022M","B27010_023E","B27010_023M","B27010_024E","B27010_024M","B27010_025E","B27010_025M","B27010_026E","B27010_026M","B27010_027E","B27010_027M","B27010_028E","B27010_028M","B27010_029E","B27010_029M","B27010_030E","B27010_030M","B27010_031E","B27010_031M","B27010_032E","B27010_032M","B27010_033E","B27010_033M","B27010_034E","B27010_034M","B27010_035E","B27010_035M","B27010_036E","B27010_036M","B27010_037E","B27010_037M","B27010_038E","B27010_038M","B27010_039E","B27010_039M","B27010_040E","B27010_040M","B27010_041E","B27010_041M","B27010_042E","B27010_042M","B27010_043E","B27010_043M","B27010_044E","B27010_044M","B27010_045E","B27010_045M","B27010_046E","B27010_046M","B27010_047E","B27010_047M","B27010_048E","B27010_048M","B27010_049E","B27010_049M","B27010_050E","B27010_050M","B27010_051E","B27010_051M","B27010_052E","B27010_052M","B27010_053E","B27010_053M","B27010_054E","B27010_054M","B27010_055E","B27010_055M","B27010_056E","B27010_056M","B27010_057E","B27010_057M","B27010_058E","B27010_058M","B27010_059E","B27010_059M","B27010_060E","B27010_060M","B27010_061E","B27010_061M","B27010_062E","B27010_062M","B27010_063E","B27010_063M","B27010_064E","B27010_064M","B27010_065E","B27010_065M","B27010_066E","B27010_066M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Under 19 years:","Margin of Error!!Total:!!Under 19 years:","Estimate!!Total:!!Under 19 years:!!With one type of health insurance coverage:","Margin of Error!!Total:!!Under 19 years:!!With one type of health insurance coverage:","Estimate!!Total:!!Under 19 years:!!With one type of health insurance coverage:!!With employer-based health insurance only","Margin of Error!!Total:!!Under 19 years:!!With one type of health insurance coverage:!!With employer-based health insurance only","Estimate!!Total:!!Under 19 years:!!With one type of health insurance coverage:!!With direct-purchase health insurance only","Margin of Error!!Total:!!Under 19 years:!!With one type of health insurance coverage:!!With direct-purchase health insurance only","Estimate!!Total:!!Under 19 years:!!With one type of health insurance coverage:!!With Medicare coverage only","Margin of Error!!Total:!!Under 19 years:!!With one type of health insurance coverage:!!With Medicare coverage only","Estimate!!Total:!!Under 19 years:!!With one type of health insurance coverage:!!With Medicaid/means-tested public coverage only","Margin of Error!!Total:!!Under 19 years:!!With one type of health insurance coverage:!!With Medicaid/means-tested public coverage only","Estimate!!Total:!!Under 19 years:!!With one type of health insurance coverage:!!With TRICARE/military health coverage only","Margin of Error!!Total:!!Under 19 years:!!With one type of health insurance coverage:!!With TRICARE/military health coverage only","Estimate!!Total:!!Under 19 years:!!With one type of health insurance coverage:!!With VA Health Care only","Margin of Error!!Total:!!Under 19 years:!!With one type of health insurance coverage:!!With VA Health Care only","Estimate!!Total:!!Under 19 years:!!With two or more types of health insurance coverage:","Margin of Error!!Total:!!Under 19 years:!!With two or more types of health insurance coverage:","Estimate!!Total:!!Under 19 years:!!With two or more types of health insurance coverage:!!With employer-based and direct-purchase coverage","Margin of Error!!Total:!!Under 19 years:!!With two or more types of health insurance coverage:!!With employer-based and direct-purchase coverage","Estimate!!Total:!!Under 19 years:!!With two or more types of health insurance coverage:!!With employer-based and Medicare coverage","Margin of Error!!Total:!!Under 19 years:!!With two or more types of health insurance coverage:!!With employer-based and Medicare coverage","Estimate!!Total:!!Under 19 years:!!With two or more types of health insurance coverage:!!With Medicare and Medicaid/means-tested public coverage","Margin of Error!!Total:!!Under 19 years:!!With two or more types of health insurance coverage:!!With Medicare and Medicaid/means-tested public coverage","Estimate!!Total:!!Under 19 years:!!With two or more types of health insurance coverage:!!Other private only combinations","Margin of Error!!Total:!!Under 19 years:!!With two or more types of health insurance coverage:!!Other private only combinations","Estimate!!Total:!!Under 19 years:!!With two or more types of health insurance coverage:!!Other public only combinations","Margin of Error!!Total:!!Under 19 years:!!With two or more types of health insurance coverage:!!Other public only combinations","Estimate!!Total:!!Under 19 years:!!With two or more types of health insurance coverage:!!Other coverage combinations","Margin of Error!!Total:!!Under 19 years:!!With two or more types of health insurance coverage:!!Other coverage combinations","Estimate!!Total:!!Under 19 years:!!No health insurance coverage","Margin of Error!!Total:!!Under 19 years:!!No health insurance coverage","Estimate!!Total:!!19 to 34 years:","Margin of Error!!Total:!!19 to 34 years:","Estimate!!Total:!!19 to 34 years:!!With one type of health insurance coverage:","Margin of Error!!Total:!!19 to 34 years:!!With one type of health insurance coverage:","Estimate!!Total:!!19 to 34 years:!!With one type of health insurance coverage:!!With employer-based health insurance only","Margin of Error!!Total:!!19 to 34 years:!!With one type of health insurance coverage:!!With employer-based health insurance only","Estimate!!Total:!!19 to 34 years:!!With one type of health insurance coverage:!!With direct-purchase health insurance only","Margin of Error!!Total:!!19 to 34 years:!!With one type of health insurance coverage:!!With direct-purchase health insurance only","Estimate!!Total:!!19 to 34 years:!!With one type of health insurance coverage:!!With Medicare coverage only","Margin of Error!!Total:!!19 to 34 years:!!With one type of health insurance coverage:!!With Medicare coverage only","Estimate!!Total:!!19 to 34 years:!!With one type of health insurance coverage:!!With Medicaid/means-tested public coverage only","Margin of Error!!Total:!!19 to 34 years:!!With one type of health insurance coverage:!!With Medicaid/means-tested public coverage only","Estimate!!Total:!!19 to 34 years:!!With one type of health insurance coverage:!!With TRICARE/military health coverage only","Margin of Error!!Total:!!19 to 34 years:!!With one type of health insurance coverage:!!With TRICARE/military health coverage only","Estimate!!Total:!!19 to 34 years:!!With one type of health insurance coverage:!!With VA Health Care only","Margin of Error!!Total:!!19 to 34 years:!!With one type of health insurance coverage:!!With VA Health Care only","Estimate!!Total:!!19 to 34 years:!!With two or more types of health insurance coverage:","Margin of Error!!Total:!!19 to 34 years:!!With two or more types of health insurance coverage:","Estimate!!Total:!!19 to 34 years:!!With two or more types of health insurance coverage:!!With employer-based and direct-purchase coverage","Margin of Error!!Total:!!19 to 34 years:!!With two or more types of health insurance coverage:!!With employer-based and direct-purchase coverage","Estimate!!Total:!!19 to 34 years:!!With two or more types of health insurance coverage:!!With employer-based and Medicare coverage","Margin of Error!!Total:!!19 to 34 years:!!With two or more types of health insurance coverage:!!With employer-based and Medicare coverage","Estimate!!Total:!!19 to 34 years:!!With two or more types of health insurance coverage:!!With Medicare and Medicaid/means-tested public coverage","Margin of Error!!Total:!!19 to 34 years:!!With two or more types of health insurance coverage:!!With Medicare and Medicaid/means-tested public coverage","Estimate!!Total:!!19 to 34 years:!!With two or more types of health insurance coverage:!!Other private only combinations","Margin of Error!!Total:!!19 to 34 years:!!With two or more types of health insurance coverage:!!Other private only combinations","Estimate!!Total:!!19 to 34 years:!!With two or more types of health insurance coverage:!!Other public only combinations","Margin of Error!!Total:!!19 to 34 years:!!With two or more types of health insurance coverage:!!Other public only combinations","Estimate!!Total:!!19 to 34 years:!!With two or more types of health insurance coverage:!!Other coverage combinations","Margin of Error!!Total:!!19 to 34 years:!!With two or more types of health insurance coverage:!!Other coverage combinations","Estimate!!Total:!!19 to 34 years:!!No health insurance coverage","Margin of Error!!Total:!!19 to 34 years:!!No health insurance coverage","Estimate!!Total:!!35 to 64 years:","Margin of Error!!Total:!!35 to 64 years:","Estimate!!Total:!!35 to 64 years:!!With one type of health insurance coverage:","Margin of Error!!Total:!!35 to 64 years:!!With one type of health insurance coverage:","Estimate!!Total:!!35 to 64 years:!!With one type of health insurance coverage:!!With employer-based health insurance only","Margin of Error!!Total:!!35 to 64 years:!!With one type of health insurance coverage:!!With employer-based health insurance only","Estimate!!Total:!!35 to 64 years:!!With one type of health insurance coverage:!!With direct-purchase health insurance only","Margin of Error!!Total:!!35 to 64 years:!!With one type of health insurance coverage:!!With direct-purchase health insurance only","Estimate!!Total:!!35 to 64 years:!!With one type of health insurance coverage:!!With Medicare coverage only","Margin of Error!!Total:!!35 to 64 years:!!With one type of health insurance coverage:!!With Medicare coverage only","Estimate!!Total:!!35 to 64 years:!!With one type of health insurance coverage:!!With Medicaid/means-tested public coverage only","Margin of Error!!Total:!!35 to 64 years:!!With one type of health insurance coverage:!!With Medicaid/means-tested public coverage only","Estimate!!Total:!!35 to 64 years:!!With one type of health insurance coverage:!!With TRICARE/military health coverage only","Margin of Error!!Total:!!35 to 64 years:!!With one type of health insurance coverage:!!With TRICARE/military health coverage only","Estimate!!Total:!!35 to 64 years:!!With one type of health insurance coverage:!!With VA Health Care only","Margin of Error!!Total:!!35 to 64 years:!!With one type of health insurance coverage:!!With VA Health Care only","Estimate!!Total:!!35 to 64 years:!!With two or more types of health insurance coverage:","Margin of Error!!Total:!!35 to 64 years:!!With two or more types of health insurance coverage:","Estimate!!Total:!!35 to 64 years:!!With two or more types of health insurance coverage:!!With employer-based and direct-purchase coverage","Margin of Error!!Total:!!35 to 64 years:!!With two or more types of health insurance coverage:!!With employer-based and direct-purchase coverage","Estimate!!Total:!!35 to 64 years:!!With two or more types of health insurance coverage:!!With employer-based and Medicare coverage","Margin of Error!!Total:!!35 to 64 years:!!With two or more types of health insurance coverage:!!With employer-based and Medicare coverage","Estimate!!Total:!!35 to 64 years:!!With two or more types of health insurance coverage:!!With direct-purchase and Medicare coverage","Margin of Error!!Total:!!35 to 64 years:!!With two or more types of health insurance coverage:!!With direct-purchase and Medicare coverage","Estimate!!Total:!!35 to 64 years:!!With two or more types of health insurance coverage:!!With Medicare and Medicaid/means-tested public coverage","Margin of Error!!Total:!!35 to 64 years:!!With two or more types of health insurance coverage:!!With Medicare and Medicaid/means-tested public coverage","Estimate!!Total:!!35 to 64 years:!!With two or more types of health insurance coverage:!!Other private only combinations","Margin of Error!!Total:!!35 to 64 years:!!With two or more types of health insurance coverage:!!Other private only combinations","Estimate!!Total:!!35 to 64 years:!!With two or more types of health insurance coverage:!!Other public only combinations","Margin of Error!!Total:!!35 to 64 years:!!With two or more types of health insurance coverage:!!Other public only combinations","Estimate!!Total:!!35 to 64 years:!!With two or more types of health insurance coverage:!!Other coverage combinations","Margin of Error!!Total:!!35 to 64 years:!!With two or more types of health insurance coverage:!!Other coverage combinations","Estimate!!Total:!!35 to 64 years:!!No health insurance coverage","Margin of Error!!Total:!!35 to 64 years:!!No health insurance coverage","Estimate!!Total:!!65 years and over:","Margin of Error!!Total:!!65 years and over:","Estimate!!Total:!!65 years and over:!!With one type of health insurance coverage:","Margin of Error!!Total:!!65 years and over:!!With one type of health insurance coverage:","Estimate!!Total:!!65 years and over:!!With one type of health insurance coverage:!!With employer-based health insurance only","Margin of Error!!Total:!!65 years and over:!!With one type of health insurance coverage:!!With employer-based health insurance only","Estimate!!Total:!!65 years and over:!!With one type of health insurance coverage:!!With direct-purchase health insurance only","Margin of Error!!Total:!!65 years and over:!!With one type of health insurance coverage:!!With direct-purchase health insurance only","Estimate!!Total:!!65 years and over:!!With one type of health insurance coverage:!!With Medicare coverage only","Margin of Error!!Total:!!65 years and over:!!With one type of health insurance coverage:!!With Medicare coverage only","Estimate!!Total:!!65 years and over:!!With one type of health insurance coverage:!!With TRICARE/military health coverage only","Margin of Error!!Total:!!65 years and over:!!With one type of health insurance coverage:!!With TRICARE/military health coverage only","Estimate!!Total:!!65 years and over:!!With one type of health insurance coverage:!!With VA Health Care only","Margin of Error!!Total:!!65 years and over:!!With one type of health insurance coverage:!!With VA Health Care only","Estimate!!Total:!!65 years and over:!!With two or more types of health insurance coverage:","Margin of Error!!Total:!!65 years and over:!!With two or more types of health insurance coverage:","Estimate!!Total:!!65 years and over:!!With two or more types of health insurance coverage:!!With employer-based and direct-purchase coverage","Margin of Error!!Total:!!65 years and over:!!With two or more types of health insurance coverage:!!With employer-based and direct-purchase coverage","Estimate!!Total:!!65 years and over:!!With two or more types of health insurance coverage:!!With employer-based and Medicare coverage","Margin of Error!!Total:!!65 years and over:!!With two or more types of health insurance coverage:!!With employer-based and Medicare coverage","Estimate!!Total:!!65 years and over:!!With two or more types of health insurance coverage:!!With direct-purchase and Medicare coverage","Margin of Error!!Total:!!65 years and over:!!With two or more types of health insurance coverage:!!With direct-purchase and Medicare coverage","Estimate!!Total:!!65 years and over:!!With two or more types of health insurance coverage:!!With Medicare and Medicaid/means-tested public coverage","Margin of Error!!Total:!!65 years and over:!!With two or more types of health insurance coverage:!!With Medicare and Medicaid/means-tested public coverage","Estimate!!Total:!!65 years and over:!!With two or more types of health insurance coverage:!!Other private only combinations","Margin of Error!!Total:!!65 years and over:!!With two or more types of health insurance coverage:!!Other private only combinations","Estimate!!Total:!!65 years and over:!!With two or more types of health insurance coverage:!!Other public only combinations","Margin of Error!!Total:!!65 years and over:!!With two or more types of health insurance coverage:!!Other public only combinations","Estimate!!Total:!!65 years and over:!!With two or more types of health insurance coverage:!!Other coverage combinations","Margin of Error!!Total:!!65 years and over:!!With two or more types of health insurance coverage:!!Other coverage combinations","Estimate!!Total:!!65 years and over:!!No health insurance coverage","Margin of Error!!Total:!!65 years and over:!!No health insurance coverage",
"1500000US150010201001","Block Group 1; Census Tract 201; Hawaii County; Hawaii","1462","331","366","140","366","140","105","81","36","32","0","12","225","115","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","271","121","212","103","149","77","0","12","0","12","63","48","0","12","0","12","17","17","13","17","0","12","0","12","0","12","0","12","4","7","42","49","581","151","526","137","292","94","44","31","4","5","175","73","11","17","0","12","15","16","1","2","0","12","0","12","6","11","0","12","0","12","8","11","40","35","244","90","22","14","0","12","0","12","22","14","0","12","0","12","222","91","0","12","46","42","20","18","102","62","0","12","13","22","41","36","0","12",
"1500000US150010201002","Block Group 2; Census Tract 201; Hawaii County; Hawaii","602","144","104","44","91","43","57","36","11","11","0","12","23","17","0","12","0","12","6","8","0","12","0","12","0","12","0","12","0","12","6","8","7","10","83","65","41","25","27","20","0","12","0","12","14","15","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","42","57","297","88","268","86","223","82","22","15","9","13","14","14","0","12","0","12","22","17","9","13","3","5","2","4","0","12","0","12","4","6","4","5","7","8","118","48","31","16","2","4","0","12","29","15","0","12","0","12","80","42","0","12","30","18","39","38","0","12","0","12","2","3","9","10","7","9",
"1500000US150010201003","Block Group 3; Census Tract 201; Hawaii County; Hawaii","1335","317","184","116","184","116","136","113","0","12","0","12","48","36","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","134","57","132","57","78","46","9","9","0","12","45","35","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","2","3","661","241","386","127","305","129","43","27","6","12","30","18","0","12","2","3","260","200","162","191","59","72","0","12","0","12","2","3","2","4","35","25","15","11","356","82","105","49","11","7","0","12","94","49","0","12","0","12","251","80","3","4","147","68","51","45","0","12","0","12","0","12","50","25","0","12",
"1500000US150010201004","Block Group 4; Census Tract 201; Hawaii County; Hawaii","1060","303","244","111","234","111","54","32","3","5","0","12","177","103","0","12","0","12","10","14","10","14","0","12","0","12","0","12","0","12","0","12","0","12","231","102","197","88","95","69","0","12","11","18","91","50","0","12","0","12","20","20","8","8","0","12","12","19","0","12","0","12","0","12","14","20","416","134","372","129","307","112","17","19","0","12","48","32","0","12","0","12","30","22","17","17","0","12","0","12","0","12","0","12","11","14","2","5","14","14","169","62","48","35","7","8","0","12","41","33","0","12","0","12","101","37","0","12","49","28","32","26","16","16","0","12","0","12","4","5","20","26",
"1500000US150010202021","Block Group 1; Census Tract 202.02; Hawaii County; Hawaii","775","338","284","211","275","210","53","60","176","190","0","12","46","60","0","12","0","12","9","14","0","12","0","12","9","14","0","12","0","12","0","12","0","12","79","44","79","44","44","32","25","33","0","12","10","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","312","126","312","126","178","85","90","81","0","12","44","45","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","100","49","1","2","0","12","0","12","1","2","0","12","0","12","99","49","0","12","19","20","55","45","7","10","0","12","0","12","18","17","0","12",
"1500000US150010202022","Block Group 2; Census Tract 202.02; Hawaii County; Hawaii","1020","148","230","53","198","59","63","27","21","23","0","12","114","53","0","12","0","12","32","28","0","12","0","12","0","12","0","12","0","12","32","28","0","12","146","76","116","63","64","36","18","28","0","12","34","28","0","12","0","12","30","21","8","9","0","12","0","12","12","19","0","12","10","14","0","12","397","98","345","88","221","49","41","38","8","15","67","34","3","4","5","7","37","22","2","4","0","12","0","12","4","8","0","12","0","12","31","19","15","15","247","62","56","24","9","7","0","12","47","24","0","12","0","12","191","61","0","12","65","31","50","25","17","19","0","12","0","12","59","29","0","12",
"1500000US150010203001","Block Group 1; Census Tract 203; Hawaii County; Hawaii","1176","293","223","120","201","113","89","65","53","53","0","12","59","87","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","33","256","131","256","131","109","73","128","90","0","12","19","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","437","123","269","106","130","71","105","64","0","12","34","28","0","12","0","12","150","86","45","63","53","61","0","12","0","12","22","33","0","12","30","36","18","29","260","77","72","60","23","33","0","12","49","49","0","12","0","12","188","71","0","12","53","39","77","67","0","12","0","12","25","38","33","30","0","12",
"1500000US150010203002","Block Group 2; Census Tract 203; Hawaii County; Hawaii","1149","479","420","344","420","344","12","20","0","12","0","12","408","343","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","217","170","206","171","53","53","103","139","0","12","50","66","0","12","0","12","11","19","0","12","0","12","11","19","0","12","0","12","0","12","0","12","352","137","236","121","150","84","5","14","0","12","81","101","0","12","0","12","69","63","0","12","45","46","0","12","24","40","0","12","0","12","0","12","47","56","160","68","23","25","0","12","0","12","23","25","0","12","0","12","137","63","0","12","59","39","18","20","30","37","0","12","0","12","30","26","0","12",
"1500000US150010203003","Block Group 3; Census Tract 203; Hawaii County; Hawaii","1654","360","248","133","230","130","37","37","0","12","0","12","193","127","0","12","0","12","18","35","0","12","0","12","0","12","0","12","0","12","18","35","0","12","488","187","371","162","115","84","38","54","0","12","203","139","0","12","15","24","92","128","0","12","79","128","0","12","0","12","0","12","13","22","25","27","486","159","379","142","234","115","0","12","6","14","139","93","0","12","0","12","101","75","0","12","0","12","0","12","80","63","0","12","0","12","21","33","6","14","432","155","205","115","0","12","0","12","205","115","0","12","0","12","227","91","0","12","50","34","19","17","68","52","0","12","6","10","84","65","0","12",
"1500000US150010204001","Block Group 1; Census Tract 204; Hawaii County; Hawaii","1304","580","409","275","409","275","0","12","0","12","0","12","409","275","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","318","189","278","179","149","116","0","12","0","12","129","116","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","40","45","377","195","291","162","174","131","12","21","0","12","105","96","0","12","0","12","50","51","37","48","0","12","0","12","13","17","0","12","0","12","0","12","36","57","200","99","17","27","0","12","0","12","17","27","0","12","0","12","183","98","0","12","60","55","9","15","12","19","0","12","0","12","102","77","0","12",
"1500000US150010204002","Block Group 2; Census Tract 204; Hawaii County; Hawaii","858","417","335","229","303","226","99","102","36","62","0","12","168","162","0","12","0","12","32","50","0","12","0","12","0","12","0","12","0","12","32","50","0","12","185","119","182","119","120","101","0","12","0","12","62","64","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","3","7","220","152","186","144","178","144","8","14","0","12","0","12","0","12","0","12","34","40","0","12","0","12","0","12","0","12","0","12","0","12","34","40","0","12","118","58","17","18","0","12","0","12","17","18","0","12","0","12","101","52","0","12","40","39","7","12","0","12","0","12","0","12","54","36","0","12",
"1500000US150010204003","Block Group 3; Census Tract 204; Hawaii County; Hawaii","1236","363","108","106","108","106","4","10","0","12","0","12","101","104","3","5","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","296","223","263","193","181","165","0","12","0","12","82","75","0","12","0","12","33","48","0","12","0","12","0","12","0","12","0","12","33","48","0","12","480","208","369","175","202","124","25","39","8","12","131","88","3","5","0","12","51","39","11","18","0","12","0","12","18","24","7","13","0","12","15","19","60","69","352","139","74","53","21","31","0","12","53","45","0","12","0","12","278","127","0","12","75","65","81","69","62","46","0","12","7","11","53","38","0","12",
"1500000US150010205001","Block Group 1; Census Tract 205; Hawaii County; Hawaii","1234","586","124","126","101","120","0","12","0","12","0","12","101","120","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","23","37","299","235","291","234","17","35","180","203","0","12","94","113","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","13","485","265","307","212","122","110","135","183","0","12","50","58","0","12","0","12","178","179","0","12","102","153","0","12","20","34","0","12","0","12","56","88","0","12","326","272","164","156","81","123","0","12","57","87","0","12","26","42","162","137","0","12","115","134","22","36","0","12","0","12","0","12","25","41","0","12",
"1500000US150010205002","Block Group 2; Census Tract 205; Hawaii County; Hawaii","1193","591","442","396","333","286","47","74","0","12","0","12","286","287","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","109","124","237","219","191","167","101","98","0","12","0","12","90","94","0","12","0","12","46","65","0","12","0","12","46","65","0","12","0","12","0","12","0","12","443","225","361","217","256","198","0","12","20","4","85","103","0","12","0","12","26","40","0","12","0","12","0","12","26","40","0","12","0","12","0","12","56","75","71","82","0","12","0","12","0","12","0","12","0","12","0","12","71","82","0","12","0","12","0","12","23","37","0","12","0","12","48","53","0","12",
"1500000US150010205003","Block Group 3; Census Tract 205; Hawaii County; Hawaii","1801","474","865","375","737","327","178","96","75","76","0","12","484","314","0","12","0","12","115","110","7","14","0","12","0","12","0","12","0","12","108","109","13","15","555","204","429","161","245","129","80","72","0","12","103","74","1","3","0","12","102","115","31","71","0","12","0","12","3","7","0","12","68","86","24","25","361","126","288","114","153","101","0","12","0","12","135","83","0","12","0","12","48","45","17","29","0","12","0","12","0","12","0","12","10","15","21","32","25","39","20","36","0","12","0","12","0","12","0","12","0","12","0","12","20","36","0","12","0","12","0","12","20","36","0","12","0","12","0","12","0","12",
"1500000US150010205004","Block Group 4; Census Tract 205; Hawaii County; Hawaii","1270","568","264","260","123","149","0","12","0","12","0","12","123","149","0","12","0","12","141","197","141","197","0","12","0","12","0","12","0","12","0","12","0","12","143","140","143","140","45","59","27","49","0","12","71","110","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","306","195","179","126","102","100","0","12","0","12","77","64","0","12","0","12","127","143","89","133","0","12","0","12","38","44","0","12","0","12","0","12","0","12","557","169","98","116","0","12","0","12","98","116","0","12","0","12","459","159","0","12","202","136","78","67","56","51","0","12","0","12","123","97","0","12",
"1500000US150010206001","Block Group 1; Census Tract 206; Hawaii County; Hawaii","867","231","131","91","121","88","19","20","0","12","0","12","36","52","66","72","0","12","10","14","0","12","0","12","0","12","0","12","0","12","10","14","0","12","106","75","79","63","47","49","0","12","0","12","32","40","0","12","0","12","27","35","0","12","0","12","0","12","27","35","0","12","0","12","0","12","402","143","357","143","171","78","9","13","0","12","118","87","59","67","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","45","42","228","61","81","40","35","34","20","26","26","30","0","12","0","12","147","53","0","12","9","14","45","33","10","15","0","12","35","45","48","33","0","12",
"1500000US150010206002","Block Group 2; Census Tract 206; Hawaii County; Hawaii","982","200","253","104","229","99","126","72","3","5","0","12","75","50","25","34","0","12","14","14","1","3","2","3","0","12","0","12","0","12","11","13","10","10","128","50","115","47","64","29","5","5","0","12","46","27","0","12","0","12","3","5","0","12","0","12","0","12","0","12","0","12","3","5","10","8","408","91","375","87","298","85","16","13","0","12","61","27","0","12","0","12","25","17","9","13","2","3","0","12","1","2","0","12","0","12","13","11","8","8","193","75","32","16","1","2","0","12","31","15","0","12","0","12","161","71","0","12","79","78","41","32","3","5","0","12","5","7","33","17","0","12",
"1500000US150010206003","Block Group 3; Census Tract 206; Hawaii County; Hawaii","1955","288","579","125","501","117","149","50","14","14","0","12","338","97","0","12","0","12","71","38","8","11","0","12","0","12","0","12","0","12","63","37","7","7","380","106","329","102","173","61","6","7","0","12","148","72","2","4","0","12","24","17","0","12","11","12","0","12","0","12","0","12","13","11","27","15","647","115","548","96","347","75","5","5","17","15","174","57","0","12","5","8","58","26","26","21","0","12","0","12","9","11","2","3","0","12","21","12","41","22","349","85","48","23","14","13","0","12","34","21","0","12","0","12","301","75","0","12","120","37","69","53","32","16","0","12","9","10","71","28","0","12",
"1500000US150010206004","Block Group 4; Census Tract 206; Hawaii County; Hawaii","2989","567","611","134","559","126","166","53","3","6","0","12","336","106","54","69","0","12","44","23","10","7","0","12","0","12","0","12","0","12","34","21","8","15","585","201","433","121","328","106","11","10","0","12","94","59","0","12","0","12","66","44","14","16","0","12","31","34","0","12","0","12","21","19","86","101","1175","233","841","151","642","140","43","21","9","9","147","38","0","12","0","12","201","95","64","49","3","4","0","12","26","25","0","12","3","4","105","83","133","135","618","211","190","105","23","23","0","12","167","111","0","12","0","12","428","190","0","12","127","48","103","92","112","86","0","12","15","15","71","27","0","12",
"1500000US150010207011","Block Group 1; Census Tract 207.01; Hawaii County; Hawaii","2597","539","573","285","533","286","238","151","28","43","0","12","267","213","0","12","0","12","40","49","40","49","0","12","0","12","0","12","0","12","0","12","0","12","553","224","412","189","209","137","17","27","0","12","186","146","0","12","0","12","82","112","0","12","0","12","0","12","0","12","0","12","82","112","59","66","717","189","590","179","383","147","50","50","52","57","105","94","0","12","0","12","102","68","42","54","0","12","0","12","2","4","13","20","0","12","45","38","25","39","754","221","69","60","19","27","0","12","50","51","0","12","0","12","685","203","10","14","164","76","148","107","134","99","0","12","13","20","216","109","0","12",
"1500000US150010207012","Block Group 2; Census Tract 207.01; Hawaii County; Hawaii","1178","378","203","156","169","146","16","25","50","77","0","12","103","124","0","12","0","12","18","28","0","12","0","12","0","12","0","12","0","12","18","28","16","25","287","193","232","196","91","73","52","78","0","12","89","96","0","12","0","12","55","81","55","81","0","12","0","12","0","12","0","12","0","12","0","12","493","221","336","146","274","125","11","19","0","12","51","51","0","12","0","12","135","122","57","88","0","12","0","12","0","12","0","12","33","48","45","65","22","33","195","95","18","19","0","12","0","12","18","19","0","12","0","12","177","90","0","12","64","69","35","43","0","12","0","12","0","12","78","52","0","12",
